Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NFO,148763,100,TRENT,TRENT25NOV25P3500,25-NOV-2025,OPTSTK,PE,3500,0.05,
NFO,148762,100,TRENT,TRENT25NOV25C3500,25-NOV-2025,OPTSTK,CE,3500,0.05,
NFO,148761,100,TRENT,TRENT25NOV25P3300,25-NOV-2025,OPTSTK,PE,3300,0.05,
NFO,148760,100,TRENT,TRENT25NOV25C3300,25-NOV-2025,OPTSTK,CE,3300,0.05,
NFO,148759,100,TRENT,TRENT25NOV25P2600,25-NOV-2025,OPTSTK,PE,2600,0.05,
NFO,148758,100,TRENT,TRENT25NOV25C2600,25-NOV-2025,OPTSTK,CE,2600,0.05,
NFO,148755,375,TORNTPOWER,TORNTPOWER30DEC25P1680,30-DEC-2025,OPTSTK,PE,1680,0.05,
NFO,148754,375,TORNTPOWER,TORNTPOWER30DEC25C1680,30-DEC-2025,OPTSTK,CE,1680,0.05,
NFO,148753,375,TORNTPOWER,TORNTPOWER30DEC25P1600,30-DEC-2025,OPTSTK,PE,1600,0.05,
NFO,148752,375,TORNTPOWER,TORNTPOWER30DEC25C1600,30-DEC-2025,OPTSTK,CE,1600,0.05,
NFO,148751,375,TORNTPOWER,TORNTPOWER30DEC25P1560,30-DEC-2025,OPTSTK,PE,1560,0.05,
NFO,148750,375,TORNTPOWER,TORNTPOWER30DEC25C1560,30-DEC-2025,OPTSTK,CE,1560,0.05,
NFO,148749,375,TORNTPOWER,TORNTPOWER30DEC25P1520,30-DEC-2025,OPTSTK,PE,1520,0.05,
NFO,148748,375,TORNTPOWER,TORNTPOWER30DEC25C1520,30-DEC-2025,OPTSTK,CE,1520,0.05,
NFO,148747,375,TORNTPOWER,TORNTPOWER30DEC25P1480,30-DEC-2025,OPTSTK,PE,1480,0.05,
NFO,148746,375,TORNTPOWER,TORNTPOWER30DEC25C1480,30-DEC-2025,OPTSTK,CE,1480,0.05,
NFO,148745,375,TORNTPOWER,TORNTPOWER30DEC25P1440,30-DEC-2025,OPTSTK,PE,1440,0.05,
NFO,148744,375,TORNTPOWER,TORNTPOWER30DEC25C1440,30-DEC-2025,OPTSTK,CE,1440,0.05,
NFO,148743,375,TORNTPOWER,TORNTPOWER30DEC25P1400,30-DEC-2025,OPTSTK,PE,1400,0.05,
NFO,148742,375,TORNTPOWER,TORNTPOWER30DEC25C1400,30-DEC-2025,OPTSTK,CE,1400,0.05,
NFO,148741,375,TORNTPOWER,TORNTPOWER30DEC25P1360,30-DEC-2025,OPTSTK,PE,1360,0.05,
NFO,148740,375,TORNTPOWER,TORNTPOWER30DEC25C1360,30-DEC-2025,OPTSTK,CE,1360,0.05,
NFO,148739,375,TORNTPOWER,TORNTPOWER30DEC25P1320,30-DEC-2025,OPTSTK,PE,1320,0.05,
NFO,148738,375,TORNTPOWER,TORNTPOWER30DEC25C1320,30-DEC-2025,OPTSTK,CE,1320,0.05,
NFO,148737,375,TORNTPOWER,TORNTPOWER30DEC25P1280,30-DEC-2025,OPTSTK,PE,1280,0.05,
NFO,148736,375,TORNTPOWER,TORNTPOWER30DEC25C1280,30-DEC-2025,OPTSTK,CE,1280,0.05,
NFO,148735,375,TORNTPOWER,TORNTPOWER30DEC25P1240,30-DEC-2025,OPTSTK,PE,1240,0.05,
NFO,148734,375,TORNTPOWER,TORNTPOWER30DEC25C1240,30-DEC-2025,OPTSTK,CE,1240,0.05,
NFO,148733,375,TORNTPOWER,TORNTPOWER30DEC25P1200,30-DEC-2025,OPTSTK,PE,1200,0.05,
NFO,148732,375,TORNTPOWER,TORNTPOWER30DEC25C1200,30-DEC-2025,OPTSTK,CE,1200,0.05,
NFO,148731,375,TORNTPOWER,TORNTPOWER30DEC25P1160,30-DEC-2025,OPTSTK,PE,1160,0.05,
NFO,148730,375,TORNTPOWER,TORNTPOWER30DEC25C1160,30-DEC-2025,OPTSTK,CE,1160,0.05,
NFO,148729,375,TORNTPOWER,TORNTPOWER30DEC25P1120,30-DEC-2025,OPTSTK,PE,1120,0.05,
NFO,148728,375,TORNTPOWER,TORNTPOWER30DEC25C1120,30-DEC-2025,OPTSTK,CE,1120,0.05,
NFO,148727,375,TORNTPOWER,TORNTPOWER30DEC25P1080,30-DEC-2025,OPTSTK,PE,1080,0.05,
NFO,148726,375,TORNTPOWER,TORNTPOWER30DEC25C1080,30-DEC-2025,OPTSTK,CE,1080,0.05,
NFO,148725,375,TORNTPOWER,TORNTPOWER30DEC25P1040,30-DEC-2025,OPTSTK,PE,1040,0.05,
NFO,148724,375,TORNTPOWER,TORNTPOWER30DEC25C1040,30-DEC-2025,OPTSTK,CE,1040,0.05,
NFO,148723,375,TORNTPOWER,TORNTPOWER30DEC25P1000,30-DEC-2025,OPTSTK,PE,1000,0.05,
NFO,148722,375,TORNTPOWER,TORNTPOWER30DEC25C1000,30-DEC-2025,OPTSTK,CE,1000,0.05,
NFO,148721,375,TORNTPOWER,TORNTPOWER30DEC25P960,30-DEC-2025,OPTSTK,PE,960,0.05,
NFO,148720,375,TORNTPOWER,TORNTPOWER30DEC25C960,30-DEC-2025,OPTSTK,CE,960,0.05,
NFO,148719,375,TORNTPOWER,TORNTPOWER30DEC25P920,30-DEC-2025,OPTSTK,PE,920,0.05,
NFO,148718,375,TORNTPOWER,TORNTPOWER30DEC25C920,30-DEC-2025,OPTSTK,CE,920,0.05,
NFO,148717,375,TORNTPOWER,TORNTPOWER30DEC25P880,30-DEC-2025,OPTSTK,PE,880,0.05,
NFO,148716,375,TORNTPOWER,TORNTPOWER30DEC25C880,30-DEC-2025,OPTSTK,CE,880,0.05,
NFO,148715,375,TORNTPOWER,TORNTPOWER30DEC25P840,30-DEC-2025,OPTSTK,PE,840,0.05,
NFO,148714,375,TORNTPOWER,TORNTPOWER30DEC25C840,30-DEC-2025,OPTSTK,CE,840,0.05,
NFO,148713,375,TORNTPOWER,TORNTPOWER30DEC25P800,30-DEC-2025,OPTSTK,PE,800,0.05,
NFO,148712,375,TORNTPOWER,TORNTPOWER30DEC25C800,30-DEC-2025,OPTSTK,CE,800,0.05,
NFO,148711,375,TORNTPOWER,TORNTPOWER30DEC25P720,30-DEC-2025,OPTSTK,PE,720,0.05,
NFO,148710,375,TORNTPOWER,TORNTPOWER30DEC25C720,30-DEC-2025,OPTSTK,CE,720,0.05,
NFO,148709,375,TORNTPOWER,TORNTPOWER25NOV25P1580,25-NOV-2025,OPTSTK,PE,1580,0.05,
NFO,148708,375,TORNTPOWER,TORNTPOWER25NOV25C1580,25-NOV-2025,OPTSTK,CE,1580,0.05,
NFO,148707,375,TORNTPOWER,TORNTPOWER25NOV25P1540,25-NOV-2025,OPTSTK,PE,1540,0.05,
NFO,148706,375,TORNTPOWER,TORNTPOWER25NOV25C1540,25-NOV-2025,OPTSTK,CE,1540,0.05,
NFO,148705,375,TORNTPOWER,TORNTPOWER25NOV25P1500,25-NOV-2025,OPTSTK,PE,1500,0.05,
NFO,148704,375,TORNTPOWER,TORNTPOWER25NOV25C1500,25-NOV-2025,OPTSTK,CE,1500,0.05,
NFO,148703,375,TORNTPOWER,TORNTPOWER25NOV25P1460,25-NOV-2025,OPTSTK,PE,1460,0.05,
NFO,148702,375,TORNTPOWER,TORNTPOWER25NOV25C1460,25-NOV-2025,OPTSTK,CE,1460,0.05,
NFO,148701,375,TORNTPOWER,TORNTPOWER25NOV25P1420,25-NOV-2025,OPTSTK,PE,1420,0.05,
NFO,148700,375,TORNTPOWER,TORNTPOWER25NOV25C1420,25-NOV-2025,OPTSTK,CE,1420,0.05,
NFO,148699,375,TORNTPOWER,TORNTPOWER25NOV25P1380,25-NOV-2025,OPTSTK,PE,1380,0.05,
NFO,148698,375,TORNTPOWER,TORNTPOWER25NOV25C1380,25-NOV-2025,OPTSTK,CE,1380,0.05,
NFO,148697,375,TORNTPOWER,TORNTPOWER25NOV25P1340,25-NOV-2025,OPTSTK,PE,1340,0.05,
NFO,148696,375,TORNTPOWER,TORNTPOWER25NOV25C1340,25-NOV-2025,OPTSTK,CE,1340,0.05,
NFO,148695,375,TORNTPOWER,TORNTPOWER25NOV25P1300,25-NOV-2025,OPTSTK,PE,1300,0.05,
NFO,148694,375,TORNTPOWER,TORNTPOWER25NOV25C1300,25-NOV-2025,OPTSTK,CE,1300,0.05,
NFO,148693,375,TORNTPOWER,TORNTPOWER25NOV25P1260,25-NOV-2025,OPTSTK,PE,1260,0.05,
NFO,148692,375,TORNTPOWER,TORNTPOWER25NOV25C1260,25-NOV-2025,OPTSTK,CE,1260,0.05,
NFO,148691,375,TORNTPOWER,TORNTPOWER25NOV25P1220,25-NOV-2025,OPTSTK,PE,1220,0.05,
NFO,148690,375,TORNTPOWER,TORNTPOWER25NOV25C1220,25-NOV-2025,OPTSTK,CE,1220,0.05,
NFO,148689,375,TORNTPOWER,TORNTPOWER25NOV25P1180,25-NOV-2025,OPTSTK,PE,1180,0.05,
NFO,148688,375,TORNTPOWER,TORNTPOWER25NOV25C1180,25-NOV-2025,OPTSTK,CE,1180,0.05,
NFO,148687,375,TORNTPOWER,TORNTPOWER25NOV25P1140,25-NOV-2025,OPTSTK,PE,1140,0.05,
NFO,148686,375,TORNTPOWER,TORNTPOWER25NOV25C1140,25-NOV-2025,OPTSTK,CE,1140,0.05,
NFO,148685,375,TORNTPOWER,TORNTPOWER25NOV25P1100,25-NOV-2025,OPTSTK,PE,1100,0.05,
NFO,148684,375,TORNTPOWER,TORNTPOWER25NOV25C1100,25-NOV-2025,OPTSTK,CE,1100,0.05,
NFO,148683,375,TORNTPOWER,TORNTPOWER25NOV25P1060,25-NOV-2025,OPTSTK,PE,1060,0.05,
NFO,148682,375,TORNTPOWER,TORNTPOWER25NOV25C1060,25-NOV-2025,OPTSTK,CE,1060,0.05,
NFO,148681,375,TORNTPOWER,TORNTPOWER25NOV25P1020,25-NOV-2025,OPTSTK,PE,1020,0.05,
NFO,148680,375,TORNTPOWER,TORNTPOWER25NOV25C1020,25-NOV-2025,OPTSTK,CE,1020,0.05,
NFO,148679,375,TORNTPOWER,TORNTPOWER25NOV25P980,25-NOV-2025,OPTSTK,PE,980,0.05,
NFO,148678,375,TORNTPOWER,TORNTPOWER25NOV25C980,25-NOV-2025,OPTSTK,CE,980,0.05,
NFO,148677,375,TORNTPOWER,TORNTPOWER25NOV25P940,25-NOV-2025,OPTSTK,PE,940,0.05,
NFO,148676,375,TORNTPOWER,TORNTPOWER25NOV25C940,25-NOV-2025,OPTSTK,CE,940,0.05,
NFO,148675,375,TORNTPOWER,TORNTPOWER25NOV25P900,25-NOV-2025,OPTSTK,PE,900,0.05,
NFO,148674,375,TORNTPOWER,TORNTPOWER25NOV25C900,25-NOV-2025,OPTSTK,CE,900,0.05,
NFO,148673,375,TORNTPOWER,TORNTPOWER25NOV25P860,25-NOV-2025,OPTSTK,PE,860,0.05,
NFO,148672,375,TORNTPOWER,TORNTPOWER25NOV25C860,25-NOV-2025,OPTSTK,CE,860,0.05,
NFO,148671,375,TORNTPOWER,TORNTPOWER25NOV25P680,25-NOV-2025,OPTSTK,PE,680,0.05,
NFO,148670,375,TORNTPOWER,TORNTPOWER25NOV25C680,25-NOV-2025,OPTSTK,CE,680,0.05,
NFO,148669,375,TORNTPOWER,TORNTPOWER25NOV25P600,25-NOV-2025,OPTSTK,PE,600,0.05,
NFO,148668,375,TORNTPOWER,TORNTPOWER25NOV25C600,25-NOV-2025,OPTSTK,CE,600,0.05,
NFO,148667,375,TORNTPOWER,TORNTPOWER28OCT25P600,28-OCT-2025,OPTSTK,PE,600,0.05,
NFO,148666,375,TORNTPOWER,TORNTPOWER28OCT25C600,28-OCT-2025,OPTSTK,CE,600,0.05,
NFO,148665,250,TORNTPHARM,TORNTPHARM30DEC25P5400,30-DEC-2025,OPTSTK,PE,5400,0.05,
NFO,148664,250,TORNTPHARM,TORNTPHARM30DEC25C5400,30-DEC-2025,OPTSTK,CE,5400,0.05,
NFO,148663,250,TORNTPHARM,TORNTPHARM30DEC25P5200,30-DEC-2025,OPTSTK,PE,5200,0.05,
NFO,148662,250,TORNTPHARM,TORNTPHARM30DEC25C5200,30-DEC-2025,OPTSTK,CE,5200,0.05,
NFO,148661,250,TORNTPHARM,TORNTPHARM30DEC25P5000,30-DEC-2025,OPTSTK,PE,5000,0.05,
NFO,148660,250,TORNTPHARM,TORNTPHARM30DEC25C5000,30-DEC-2025,OPTSTK,CE,5000,0.05,
NFO,148659,250,TORNTPHARM,TORNTPHARM30DEC25P4800,30-DEC-2025,OPTSTK,PE,4800,0.05,
NFO,148658,250,TORNTPHARM,TORNTPHARM30DEC25C4800,30-DEC-2025,OPTSTK,CE,4800,0.05,
NFO,148657,250,TORNTPHARM,TORNTPHARM30DEC25P4700,30-DEC-2025,OPTSTK,PE,4700,0.05,
NFO,148656,250,TORNTPHARM,TORNTPHARM30DEC25C4700,30-DEC-2025,OPTSTK,CE,4700,0.05,
NFO,148655,250,TORNTPHARM,TORNTPHARM30DEC25P4600,30-DEC-2025,OPTSTK,PE,4600,0.05,
NFO,148654,250,TORNTPHARM,TORNTPHARM30DEC25C4600,30-DEC-2025,OPTSTK,CE,4600,0.05,
NFO,148653,250,TORNTPHARM,TORNTPHARM30DEC25P4500,30-DEC-2025,OPTSTK,PE,4500,0.05,
NFO,148652,250,TORNTPHARM,TORNTPHARM30DEC25C4500,30-DEC-2025,OPTSTK,CE,4500,0.05,
NFO,148651,250,TORNTPHARM,TORNTPHARM30DEC25P4400,30-DEC-2025,OPTSTK,PE,4400,0.05,
NFO,148650,250,TORNTPHARM,TORNTPHARM30DEC25C4400,30-DEC-2025,OPTSTK,CE,4400,0.05,
NFO,148649,250,TORNTPHARM,TORNTPHARM30DEC25P4300,30-DEC-2025,OPTSTK,PE,4300,0.05,
NFO,148648,250,TORNTPHARM,TORNTPHARM30DEC25C4300,30-DEC-2025,OPTSTK,CE,4300,0.05,
NFO,148647,250,TORNTPHARM,TORNTPHARM30DEC25P4200,30-DEC-2025,OPTSTK,PE,4200,0.05,
NFO,148646,250,TORNTPHARM,TORNTPHARM30DEC25C4200,30-DEC-2025,OPTSTK,CE,4200,0.05,
NFO,148645,250,TORNTPHARM,TORNTPHARM30DEC25P4100,30-DEC-2025,OPTSTK,PE,4100,0.05,
NFO,148644,250,TORNTPHARM,TORNTPHARM30DEC25C4100,30-DEC-2025,OPTSTK,CE,4100,0.05,
NFO,148643,250,TORNTPHARM,TORNTPHARM30DEC25P4000,30-DEC-2025,OPTSTK,PE,4000,0.05,
NFO,148642,250,TORNTPHARM,TORNTPHARM30DEC25C4000,30-DEC-2025,OPTSTK,CE,4000,0.05,
NFO,148641,250,TORNTPHARM,TORNTPHARM30DEC25P3900,30-DEC-2025,OPTSTK,PE,3900,0.05,
NFO,148640,250,TORNTPHARM,TORNTPHARM30DEC25C3900,30-DEC-2025,OPTSTK,CE,3900,0.05,
NFO,148639,250,TORNTPHARM,TORNTPHARM30DEC25P3800,30-DEC-2025,OPTSTK,PE,3800,0.05,
NFO,148638,250,TORNTPHARM,TORNTPHARM30DEC25C3800,30-DEC-2025,OPTSTK,CE,3800,0.05,
NFO,148637,250,TORNTPHARM,TORNTPHARM30DEC25P3700,30-DEC-2025,OPTSTK,PE,3700,0.05,
NFO,148636,250,TORNTPHARM,TORNTPHARM30DEC25C3700,30-DEC-2025,OPTSTK,CE,3700,0.05,
NFO,148635,250,TORNTPHARM,TORNTPHARM30DEC25P3600,30-DEC-2025,OPTSTK,PE,3600,0.05,
NFO,148634,250,TORNTPHARM,TORNTPHARM30DEC25C3600,30-DEC-2025,OPTSTK,CE,3600,0.05,
NFO,148633,250,TORNTPHARM,TORNTPHARM30DEC25P3500,30-DEC-2025,OPTSTK,PE,3500,0.05,
NFO,148632,250,TORNTPHARM,TORNTPHARM30DEC25C3500,30-DEC-2025,OPTSTK,CE,3500,0.05,
NFO,148631,250,TORNTPHARM,TORNTPHARM30DEC25P3400,30-DEC-2025,OPTSTK,PE,3400,0.05,
NFO,148630,250,TORNTPHARM,TORNTPHARM30DEC25C3400,30-DEC-2025,OPTSTK,CE,3400,0.05,
NFO,148629,250,TORNTPHARM,TORNTPHARM30DEC25P3300,30-DEC-2025,OPTSTK,PE,3300,0.05,
NFO,148628,250,TORNTPHARM,TORNTPHARM30DEC25C3300,30-DEC-2025,OPTSTK,CE,3300,0.05,
NFO,148627,250,TORNTPHARM,TORNTPHARM30DEC25P3200,30-DEC-2025,OPTSTK,PE,3200,0.05,
NFO,148626,250,TORNTPHARM,TORNTPHARM30DEC25C3200,30-DEC-2025,OPTSTK,CE,3200,0.05,
NFO,148625,250,TORNTPHARM,TORNTPHARM30DEC25P3100,30-DEC-2025,OPTSTK,PE,3100,0.05,
NFO,148624,250,TORNTPHARM,TORNTPHARM30DEC25C3100,30-DEC-2025,OPTSTK,CE,3100,0.05,
NFO,148623,250,TORNTPHARM,TORNTPHARM30DEC25P3000,30-DEC-2025,OPTSTK,PE,3000,0.05,
NFO,148622,250,TORNTPHARM,TORNTPHARM30DEC25C3000,30-DEC-2025,OPTSTK,CE,3000,0.05,
NFO,148621,250,TORNTPHARM,TORNTPHARM30DEC25P2900,30-DEC-2025,OPTSTK,PE,2900,0.05,
NFO,148620,250,TORNTPHARM,TORNTPHARM30DEC25C2900,30-DEC-2025,OPTSTK,CE,2900,0.05,
NFO,148619,250,TORNTPHARM,TORNTPHARM30DEC25P2800,30-DEC-2025,OPTSTK,PE,2800,0.05,
NFO,148618,250,TORNTPHARM,TORNTPHARM30DEC25C2800,30-DEC-2025,OPTSTK,CE,2800,0.05,
NFO,148617,250,TORNTPHARM,TORNTPHARM30DEC25P2700,30-DEC-2025,OPTSTK,PE,2700,0.05,
NFO,148616,250,TORNTPHARM,TORNTPHARM30DEC25C2700,30-DEC-2025,OPTSTK,CE,2700,0.05,
NFO,148615,250,TORNTPHARM,TORNTPHARM30DEC25P2600,30-DEC-2025,OPTSTK,PE,2600,0.05,
NFO,148614,250,TORNTPHARM,TORNTPHARM30DEC25C2600,30-DEC-2025,OPTSTK,CE,2600,0.05,
NFO,148613,250,TORNTPHARM,TORNTPHARM30DEC25P2500,30-DEC-2025,OPTSTK,PE,2500,0.05,
NFO,148612,250,TORNTPHARM,TORNTPHARM30DEC25C2500,30-DEC-2025,OPTSTK,CE,2500,0.05,
NFO,148611,250,TORNTPHARM,TORNTPHARM30DEC25P2400,30-DEC-2025,OPTSTK,PE,2400,0.05,
NFO,148610,250,TORNTPHARM,TORNTPHARM30DEC25C2400,30-DEC-2025,OPTSTK,CE,2400,0.05,
NFO,148609,250,TORNTPHARM,TORNTPHARM30DEC25P2200,30-DEC-2025,OPTSTK,PE,2200,0.05,
NFO,148608,250,TORNTPHARM,TORNTPHARM30DEC25C2200,30-DEC-2025,OPTSTK,CE,2200,0.05,
NFO,148607,250,TORNTPHARM,TORNTPHARM30DEC25P2000,30-DEC-2025,OPTSTK,PE,2000,0.05,
NFO,148606,250,TORNTPHARM,TORNTPHARM30DEC25C2000,30-DEC-2025,OPTSTK,CE,2000,0.05,
NFO,148605,250,TORNTPHARM,TORNTPHARM30DEC25P1800,30-DEC-2025,OPTSTK,PE,1800,0.05,
NFO,148604,250,TORNTPHARM,TORNTPHARM30DEC25C1800,30-DEC-2025,OPTSTK,CE,1800,0.05,
NFO,148603,250,TORNTPHARM,TORNTPHARM25NOV25P5100,25-NOV-2025,OPTSTK,PE,5100,0.05,
NFO,148602,250,TORNTPHARM,TORNTPHARM25NOV25C5100,25-NOV-2025,OPTSTK,CE,5100,0.05,
NFO,148601,250,TORNTPHARM,TORNTPHARM25NOV25P5000,25-NOV-2025,OPTSTK,PE,5000,0.05,
NFO,148600,250,TORNTPHARM,TORNTPHARM25NOV25C5000,25-NOV-2025,OPTSTK,CE,5000,0.05,
NFO,148599,250,TORNTPHARM,TORNTPHARM25NOV25P4900,25-NOV-2025,OPTSTK,PE,4900,0.05,
NFO,148598,250,TORNTPHARM,TORNTPHARM25NOV25C4900,25-NOV-2025,OPTSTK,CE,4900,0.05,
NFO,148597,250,TORNTPHARM,TORNTPHARM25NOV25P4700,25-NOV-2025,OPTSTK,PE,4700,0.05,
NFO,148596,250,TORNTPHARM,TORNTPHARM25NOV25C4700,25-NOV-2025,OPTSTK,CE,4700,0.05,
NFO,148593,250,TORNTPHARM,TORNTPHARM25NOV25P4550,25-NOV-2025,OPTSTK,PE,4550,0.05,
NFO,148592,250,TORNTPHARM,TORNTPHARM25NOV25C4550,25-NOV-2025,OPTSTK,CE,4550,0.05,
NFO,148591,250,TORNTPHARM,TORNTPHARM25NOV25P4450,25-NOV-2025,OPTSTK,PE,4450,0.05,
NFO,148590,250,TORNTPHARM,TORNTPHARM25NOV25C4450,25-NOV-2025,OPTSTK,CE,4450,0.05,
NFO,148589,250,TORNTPHARM,TORNTPHARM25NOV25P4350,25-NOV-2025,OPTSTK,PE,4350,0.05,
NFO,148588,250,TORNTPHARM,TORNTPHARM25NOV25C4350,25-NOV-2025,OPTSTK,CE,4350,0.05,
NFO,148587,250,TORNTPHARM,TORNTPHARM25NOV25P4250,25-NOV-2025,OPTSTK,PE,4250,0.05,
NFO,148586,250,TORNTPHARM,TORNTPHARM25NOV25C4250,25-NOV-2025,OPTSTK,CE,4250,0.05,
NFO,148585,250,TORNTPHARM,TORNTPHARM25NOV25P4150,25-NOV-2025,OPTSTK,PE,4150,0.05,
NFO,148584,250,TORNTPHARM,TORNTPHARM25NOV25C4150,25-NOV-2025,OPTSTK,CE,4150,0.05,
NFO,148583,250,TORNTPHARM,TORNTPHARM25NOV25P4050,25-NOV-2025,OPTSTK,PE,4050,0.05,
NFO,148582,250,TORNTPHARM,TORNTPHARM25NOV25C4050,25-NOV-2025,OPTSTK,CE,4050,0.05,
NFO,148581,250,TORNTPHARM,TORNTPHARM25NOV25P3950,25-NOV-2025,OPTSTK,PE,3950,0.05,
NFO,148580,250,TORNTPHARM,TORNTPHARM25NOV25C3950,25-NOV-2025,OPTSTK,CE,3950,0.05,
NFO,148579,250,TORNTPHARM,TORNTPHARM25NOV25P3850,25-NOV-2025,OPTSTK,PE,3850,0.05,
NFO,148578,250,TORNTPHARM,TORNTPHARM25NOV25C3850,25-NOV-2025,OPTSTK,CE,3850,0.05,
NFO,148577,250,TORNTPHARM,TORNTPHARM25NOV25P3750,25-NOV-2025,OPTSTK,PE,3750,0.05,
NFO,148576,250,TORNTPHARM,TORNTPHARM25NOV25C3750,25-NOV-2025,OPTSTK,CE,3750,0.05,
NFO,148575,250,TORNTPHARM,TORNTPHARM25NOV25P3650,25-NOV-2025,OPTSTK,PE,3650,0.05,
NFO,148574,250,TORNTPHARM,TORNTPHARM25NOV25C3650,25-NOV-2025,OPTSTK,CE,3650,0.05,
NFO,148573,250,TORNTPHARM,TORNTPHARM25NOV25P3550,25-NOV-2025,OPTSTK,PE,3550,0.05,
NFO,148572,250,TORNTPHARM,TORNTPHARM25NOV25C3550,25-NOV-2025,OPTSTK,CE,3550,0.05,
NFO,148571,250,TORNTPHARM,TORNTPHARM25NOV25P3450,25-NOV-2025,OPTSTK,PE,3450,0.05,
NFO,148570,250,TORNTPHARM,TORNTPHARM25NOV25C3450,25-NOV-2025,OPTSTK,CE,3450,0.05,
NFO,148569,250,TORNTPHARM,TORNTPHARM25NOV25P3350,25-NOV-2025,OPTSTK,PE,3350,0.05,
NFO,148568,250,TORNTPHARM,TORNTPHARM25NOV25C3350,25-NOV-2025,OPTSTK,CE,3350,0.05,
NFO,148567,250,TORNTPHARM,TORNTPHARM25NOV25P3250,25-NOV-2025,OPTSTK,PE,3250,0.05,
NFO,148566,250,TORNTPHARM,TORNTPHARM25NOV25C3250,25-NOV-2025,OPTSTK,CE,3250,0.05,
NFO,148565,250,TORNTPHARM,TORNTPHARM25NOV25P3150,25-NOV-2025,OPTSTK,PE,3150,0.05,
NFO,148564,250,TORNTPHARM,TORNTPHARM25NOV25C3150,25-NOV-2025,OPTSTK,CE,3150,0.05,
NFO,148563,250,TORNTPHARM,TORNTPHARM25NOV25P3050,25-NOV-2025,OPTSTK,PE,3050,0.05,
NFO,148562,250,TORNTPHARM,TORNTPHARM25NOV25C3050,25-NOV-2025,OPTSTK,CE,3050,0.05,
NFO,148561,250,TORNTPHARM,TORNTPHARM25NOV25P2950,25-NOV-2025,OPTSTK,PE,2950,0.05,
NFO,148560,250,TORNTPHARM,TORNTPHARM25NOV25C2950,25-NOV-2025,OPTSTK,CE,2950,0.05,
NFO,148559,250,TORNTPHARM,TORNTPHARM25NOV25P2850,25-NOV-2025,OPTSTK,PE,2850,0.05,
NFO,148558,250,TORNTPHARM,TORNTPHARM25NOV25C2850,25-NOV-2025,OPTSTK,CE,2850,0.05,
NFO,148557,250,TORNTPHARM,TORNTPHARM25NOV25P2750,25-NOV-2025,OPTSTK,PE,2750,0.05,
NFO,148556,250,TORNTPHARM,TORNTPHARM25NOV25C2750,25-NOV-2025,OPTSTK,CE,2750,0.05,
NFO,148555,250,TORNTPHARM,TORNTPHARM25NOV25P2650,25-NOV-2025,OPTSTK,PE,2650,0.05,
NFO,148554,250,TORNTPHARM,TORNTPHARM25NOV25C2650,25-NOV-2025,OPTSTK,CE,2650,0.05,
NFO,148553,250,TORNTPHARM,TORNTPHARM25NOV25P2550,25-NOV-2025,OPTSTK,PE,2550,0.05,
NFO,148552,250,TORNTPHARM,TORNTPHARM25NOV25C2550,25-NOV-2025,OPTSTK,CE,2550,0.05,
NFO,148551,250,TORNTPHARM,TORNTPHARM25NOV25P2500,25-NOV-2025,OPTSTK,PE,2500,0.05,
NFO,148550,250,TORNTPHARM,TORNTPHARM25NOV25C2500,25-NOV-2025,OPTSTK,CE,2500,0.05,
NFO,148549,250,TORNTPHARM,TORNTPHARM25NOV25P2300,25-NOV-2025,OPTSTK,PE,2300,0.05,
NFO,148548,250,TORNTPHARM,TORNTPHARM25NOV25C2300,25-NOV-2025,OPTSTK,CE,2300,0.05,
NFO,148547,250,TORNTPHARM,TORNTPHARM25NOV25P2200,25-NOV-2025,OPTSTK,PE,2200,0.05,
NFO,148546,250,TORNTPHARM,TORNTPHARM25NOV25C2200,25-NOV-2025,OPTSTK,CE,2200,0.05,
NFO,148545,250,TORNTPHARM,TORNTPHARM25NOV25P2100,25-NOV-2025,OPTSTK,PE,2100,0.05,
NFO,148544,250,TORNTPHARM,TORNTPHARM25NOV25C2100,25-NOV-2025,OPTSTK,CE,2100,0.05,
NFO,148543,175,TITAN,TITAN30DEC25P4800,30-DEC-2025,OPTSTK,PE,4800,0.05,
NFO,148542,175,TITAN,TITAN30DEC25C4800,30-DEC-2025,OPTSTK,CE,4800,0.05,
NFO,148541,175,TITAN,TITAN30DEC25P4720,30-DEC-2025,OPTSTK,PE,4720,0.05,
NFO,148540,175,TITAN,TITAN30DEC25C4720,30-DEC-2025,OPTSTK,CE,4720,0.05,
NFO,148539,175,TITAN,TITAN30DEC25P4640,30-DEC-2025,OPTSTK,PE,4640,0.05,
NFO,148538,175,TITAN,TITAN30DEC25C4640,30-DEC-2025,OPTSTK,CE,4640,0.05,
NFO,148537,175,TITAN,TITAN30DEC25P4560,30-DEC-2025,OPTSTK,PE,4560,0.05,
NFO,148536,175,TITAN,TITAN30DEC25C4560,30-DEC-2025,OPTSTK,CE,4560,0.05,
NFO,148535,175,TITAN,TITAN30DEC25P4480,30-DEC-2025,OPTSTK,PE,4480,0.05,
NFO,148534,175,TITAN,TITAN30DEC25C4480,30-DEC-2025,OPTSTK,CE,4480,0.05,
NFO,148533,175,TITAN,TITAN30DEC25P4400,30-DEC-2025,OPTSTK,PE,4400,0.05,
NFO,148532,175,TITAN,TITAN30DEC25C4400,30-DEC-2025,OPTSTK,CE,4400,0.05,
